Legal Entity,Deal Name,Deal Currency,Position,Issuer Name,Issuer Currency,Security Name,Security ID,Security Currency,Security Type,Secondary Security Identifier,,,,,,,
Stanmore NI Co-Invest SCSp,NI Ranfjord SCSp,USD,NI Ranfjord SCSp - NI Ranfjord Ltd (Ranfjord (Funding Loan)),NI Ranfjord SCSp - NI Ranfjord Ltd,USD,NI Ranfjord SCSp - NI Ranfjord Ltd (Ranfjord (Funding Loan)),12998,USD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,NI Ranfjord SCSp,USD,NI Ranfjord SCSp - USD (NI Ranfjord SCSp (Equity)),NI Ranfjord SCSp - USD,USD,NI Ranfjord SCSp - USD (NI Ranfjord SCSp (Equity)),19223,USD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI Ranfjord SCSp - EUR,EUR,NI Ranfjord SCSP - EUR - NI Ranfjord Ltd (Ranfjord (Equity)),NI Ranfjord SCSP - EUR - NI Ranfjord Ltd,EUR,NI Ranfjord SCSP - EUR - NI Ranfjord Ltd (Ranfjord (Equity)),15962,EUR,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI Ranfjord SCSp - EUR,EUR,NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd (Ranfjord (Equity)),NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd,EUR,NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd (Ranfjord (Equity)),15909,EUR,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI Ranfjord SCSp - EUR,EUR,NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd (Ranfjord (Funding Loan)),NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd,EUR,NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd (Ranfjord (Funding Loan)),15908,EUR,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Bramshaw Solar (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Bramshaw Solar (Equity)),12188,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A (Gneiss Wind) (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A (Gneiss Wind) (Equity)),14865,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A. (Bramshaw Solar) (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A. (Bramshaw Solar) (Equity)),14404,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A. (Tethys New Energy) (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A. (Tethys New Energy) (Equity)),15403,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A. (Gneiss Wind (Funding Loan))),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A. (Gneiss Wind (Funding Loan))),18995,CAD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Ontario Wind GP B.V(Tethys New Energy)(Equity))),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Ontario Wind GP B.V(Tethys New Energy)(Equity))),25796,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Gneiss HoldCo Ltd (Gneiss Wind (Funding Loan))),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Gneiss HoldCo Ltd (Gneiss Wind (Funding Loan))),14867,CAD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Gneiss HoldCo Ltd (Gneiss Wind) (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Gneiss HoldCo Ltd (Gneiss Wind) (Equity)),15166,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Greenfish (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Greenfish (Equity)),13280,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Tethys (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Tethys (Equity)),13204,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Ontario Wind HoldCo C.V.(Tethys New Energy)(Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Ontario Wind HoldCo C.V.(Tethys New Energy)(Equity)),25797,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (GNEISS WIND (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (GNEISS WIND (Equity)),12212,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Gneiss Wind (Funding Loan)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Gneiss Wind (Funding Loan)),18996,CAD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Fenrir Platform Cooperatief UA - CAD,CAD,NI V Fenrir Platform Cooperatief UA - CAD (Gneiss Wind (Equity)),NI V Fenrir Platform Cooperatief UA - CAD,CAD,NI V Fenrir Platform Cooperatief UA - CAD (Gneiss Wind (Equity)),15182,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Fenrir Platform Cooperatief UA - CAD,CAD,NI V Fenrir Platform Cooperatief UA - NI V Gneiss HoldCo Ltd (Gneiss Wind (Equity)),NI V Fenrir Platform Cooperatief UA - NI V Gneiss HoldCo Ltd,CAD,NI V Fenrir Platform Cooperatief UA - NI V Gneiss HoldCo Ltd (Gneiss Wind (Equity)),15222,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Energy Storage Co-Invest LP,USD,NI V Energy Storage Co-Invest LP (NI V Energy Storage Co-Invest Inc. (US Battery Storage Portolio II) (Equity)),NI V Energy Storage Co-Invest LP,USD,NI V Energy Storage Co-Invest LP (NI V Energy Storage Co-Invest Inc. (US Battery Storage Portolio II) (Equity)),19189,USD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Energy Storage Co-Invest LP,USD,NI V Energy Storage Co-Invest LP (NI V Energy Storage Co-Invest Inc. (US Battery Storage Portolio II) (Loan)),NI V Energy Storage Co-Invest LP,USD,NI V Energy Storage Co-Invest LP (NI V Energy Storage Co-Invest Inc. (US Battery Storage Portolio II) (Loan)),20338,USD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Gneiss HoldCo Ltd - CAD,CAD,NI V Gneiss HoldCo Ltd - CAD (NI V Gneiss LP (Gneiss Wind (Funding Loan))),NI V Gneiss HoldCo Ltd - CAD,CAD,NI V Gneiss HoldCo Ltd - CAD (NI V Gneiss LP (Gneiss Wind (Funding Loan))),15404,CAD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Gneiss HoldCo Ltd - CAD,CAD,NI V Gneiss HoldCo Ltd - CAD (Gneiss Wind (Equity)),NI V Gneiss HoldCo Ltd - CAD,CAD,NI V Gneiss HoldCo Ltd - CAD (Gneiss Wind (Equity)),15183,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Gneiss HoldCo Ltd - CAD,CAD,NI V Gneiss HoldCo Ltd - CAD (Gneiss Wind (Funding Loan)),NI V Gneiss HoldCo Ltd - CAD,CAD,NI V Gneiss HoldCo Ltd - CAD (Gneiss Wind (Funding Loan)),15227,CAD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Gneiss HoldCo Ltd - CAD,CAD,NI V Gneiss LP - CAD (Gneiss Wind (Equity)),NI V Gneiss LP - CAD,CAD,NI V Gneiss LP - CAD (Gneiss Wind (Equity)),15903,CAD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,NI V Gneiss HoldCo Ltd - CAD,CAD,NI V Gneiss LP - CAD (Gneiss Wind (Funding Loan)),NI V Gneiss LP - CAD,CAD,NI V Gneiss LP - CAD (Gneiss Wind (Funding Loan)),15902,CAD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,Storage Portfolio II  LLC,USD,Anemoi Energy Storage II LLC (Thistlebank (Funding Loan)),Anemoi Energy Storage II LLC,USD,Anemoi Energy Storage II LLC (Thistlebank (Funding Loan)),12987,USD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (Thistlebank (Funding Loan)),Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (Thistlebank (Funding Loan)),13118,USD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (US Battery (Funding Loan)),Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (US Battery (Funding Loan)),16128,USD,Funding loan,,,,,,,,
Stanmore NI Co-Invest SCSp,Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (US Battery Storage Portfolio Phase II (Equity)),Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (US Battery Storage Portfolio Phase II (Equity)),19102,USD,Equity,,,,,,,,
Stanmore NI Co-Invest SCSp,Storage Portfolio II  LLC,USD,Meadowsweet Energy Storage II LLC (Thistlebank (Funding Loan)),Meadowsweet Energy Storage II LLC,USD,Meadowsweet Energy Storage II LLC (Thistlebank (Funding Loan)),12986,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending Non-US SCSp,CE Green I Sarl,EUR,CE Green I Sarl (Capital Energy (Funding Loan)),CE Green I Sarl,EUR,CE Green I Sarl (Capital Energy (Funding Loan)),14504,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending Non-US SCSp,NI GCF I Velaris SCSp,EUR,NI GCF I Velaris SCSp - Amphion Energy OY (Velaris (Equity)),NI GCF I Velaris SCSp - Amphion Energy OY,EUR,NI GCF I Velaris SCSp - Amphion Energy OY (Velaris (Equity)),14496,EUR,Equity,,,,,,,,
NI GCF I Direct Lending Non-US SCSp,Alfhild Green Limited,EUR,Alfhild Green Limited (Cedarhill (Funding loan)),Alfhild Green Limited,EUR,Alfhild Green Limited (Cedarhill (Funding loan)),19297,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending Non-US SCSp,Lofn Greece Holdings,EUR,Lofn Greece Holdings (Hematite (Funding Loan)),Lofn Greece Holdings,EUR,Lofn Greece Holdings (Hematite (Funding Loan)),24923,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending Non-US SCSp,Merlin Midco Holding B.V.,EUR,Merlin Midco Holding B.V. (Project Linnet (Funding Loan)),Merlin Midco Holding B.V.,EUR,Merlin Midco Holding B.V. (Project Linnet (Funding Loan)),25244,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending Non-US SCSp,Dogrose HoldCo,EUR,Dogrose HoldCo (Stratusfield (Funding Loan)),Dogrose HoldCo,EUR,Dogrose HoldCo (Stratusfield (Funding Loan)),15028,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending Non-US SCSp,Samphire S.A.,EUR,Samphire S.A. (Rowanvale Energy (Funding Loan)),Samphire S.A.,EUR,Samphire S.A. (Rowanvale Energy (Funding Loan)),14502,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending Non-US SCSp - Eliminations,NI GCF I Velaris SCSp,EUR,NI GCF I Velaris SCSp - Amphion Energy OY (Velaris (Equity)),NI GCF I Velaris SCSp - Amphion Energy OY,EUR,NI GCF I Velaris SCSp - Amphion Energy OY (Velaris (Equity)),14496,EUR,Equity,,,,,,,,
NI GCF I Direct Lending US SCSp,Denholm Capital Partners LLC,USD,Denholm Capital Partners LLC (Dunkeld (Funding Loan)),Denholm Capital Partners LLC,USD,Denholm Capital Partners LLC (Dunkeld (Funding Loan)),20100,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,Denholm Capital Partners LLC - EUR,EUR,Denholm Capital Partners LLC - EUR (Dunkeld (Funding Loan)),Denholm Capital Partners LLC - EUR,EUR,Denholm Capital Partners LLC - EUR (Dunkeld (Funding Loan)),20102,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,Rheinmark Bank (Hedge),USD,Rheinmark Bank (Hedge) (EG US DEVCO LLC (Naervik (Funding Loan))),Rheinmark Bank (Hedge),USD,Rheinmark Bank (Hedge) (EG US DEVCO LLC (Naervik (Funding Loan))),19305,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,EG US DEVCO LLC,USD,EG US DEVCO LLC ((Naervik (Funding Loan))),EG US DEVCO LLC,USD,EG US DEVCO LLC ((Naervik (Funding Loan))),18946,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,EG US DEVCO LLC,USD,EG US DEVCO LLC (Naervik (Funding Loan)),EG US DEVCO LLC,USD,EG US DEVCO LLC (Naervik (Funding Loan)),18940,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,EG US DEVCO LLC - EUR,EUR,EG US DEVCO LLC ((Naervik (Funding Loan))),EG US DEVCO LLC,USD,EG US DEVCO LLC ((Naervik (Funding Loan))),18946,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,EG US DEVCO LLC - EUR,EUR,EG US DEVCO LLC (Naervik (Funding Loan)),EG US DEVCO LLC,USD,EG US DEVCO LLC (Naervik (Funding Loan)),18940,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,ESV Intermediate HoldCo LLC,USD,ESV Intermediate HoldCo LLC (Rhodolite (Funding Loan)),ESV Intermediate HoldCo LLC,USD,ESV Intermediate HoldCo LLC (Rhodolite (Funding Loan)),14499,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,ESV Intermediate HoldCo LLC - EUR,EUR,ESV Intermediate HoldCo LLC - EUR (Rhodolite (Funding Loan))),ESV Intermediate HoldCo LLC - EUR,EUR,ESV Intermediate HoldCo LLC - EUR (Rhodolite (Funding Loan))),15077,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,"Vantle Resource Technologies - California, LLC",USD,"Vantle Resource Technologies - California, LLC (Arete (Funding Loan))","Vantle Resource Technologies - California, LLC",USD,"Vantle Resource Technologies - California, LLC (Arete (Funding Loan))",14797,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,"Vantle Resource Technologies - California, LLC (EUR)",EUR,"Vantle Resource Technologies - California, LLC (EUR) (Arete (Funding Loan))","Vantle Resource Technologies - California, LLC (EUR)",EUR,"Vantle Resource Technologies - California, LLC (EUR) (Arete (Funding Loan))",20235,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,"Vantle Resource Technologies - California, LLC (EUR)",EUR,"Vantle Resource Technologies - California, LLC (Arete (Funding Loan))","Vantle Resource Technologies - California, LLC",USD,"Vantle Resource Technologies - California, LLC (Arete (Funding Loan))",14797,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,Kingsmere (Hedge),USD,Denholm Capital Partners LLC (Dunkeld (Funding Loan)),Denholm Capital Partners LLC,USD,Denholm Capital Partners LLC (Dunkeld (Funding Loan)),20100,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,Kingsmere (Hedge),USD,EG US DEVCO LLC ((Naervik (Funding Loan))),EG US DEVCO LLC,USD,EG US DEVCO LLC ((Naervik (Funding Loan))),18946,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,Kingsmere (Hedge),USD,Kingsmere (Hedge) ((Naervik (Funding Loan)),Kingsmere (Hedge),USD,Kingsmere (Hedge) ((Naervik (Funding Loan)),19566,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,Kingsmere (Hedge),USD,Kingsmere (Hedge) (Arete (Funding Loan)),Kingsmere (Hedge),USD,Kingsmere (Hedge) (Arete (Funding Loan)),15704,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,Kingsmere (Hedge) (EUR),EUR,Denholm Capital Partners LLC - EUR (Dunkeld (Funding Loan)),Denholm Capital Partners LLC - EUR,EUR,Denholm Capital Partners LLC - EUR (Dunkeld (Funding Loan)),20102,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) ((Naervik (Funding Loan)),Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) ((Naervik (Funding Loan)),19567,EUR,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) (Naervik (Funding Loan)),Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) (Naervik (Funding Loan)),19565,USD,Funding loan,,,,,,,,
NI GCF I Direct Lending US SCSp,Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) (Arete (Funding Loan) (EUR)),Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) (Arete (Funding Loan) (EUR)),18444,EUR,Funding loan,,,,,,,,
NI GCF I Velaris SCSp,Amphion Energy OY,EUR,Amphion Energy OY (Velaris (Funding Loan)),Amphion Energy OY,EUR,Amphion Energy OY (Velaris (Funding Loan)),14497,EUR,Funding loan,,,,,,,,
NI GCF II Non-US Aggregator SCSp,Merlin Midco Holding B.V.,EUR,Merlin Midco Holding B.V. (Project Linnet (Funding Loan)),Merlin Midco Holding B.V.,EUR,Merlin Midco Holding B.V. (Project Linnet (Funding Loan)),25244,EUR,Funding loan,,,,,,,,
NI NKP Co-Invest I SCSp,Stannvale Financial Services Spain S.L.U,EUR,Stannvale Financial Services Spain S.L.U (Dogrose HoldCo (Funding Loan)),Stannvale Financial Services Spain S.L.U,EUR,Stannvale Financial Services Spain S.L.U (Dogrose HoldCo (Funding Loan)),15172,EUR,Funding loan,,,,,,,,
NI NKP Co-Invest I SCSp,NI V CO-Invest Vehicle A SCSp,EUR,NI V CO-Invest Vehicle A SCSp (Equity),NI V CO-Invest Vehicle A SCSp,EUR,NI V CO-Invest Vehicle A SCSp (Equity),19969,EUR,Equity,,,,,,,,
NI NKP Co-Invest I SCSp,Dogrose HoldCo,EUR,Dogrose HoldCo (Stratusfield (Funding Loan)),Dogrose HoldCo,EUR,Dogrose HoldCo (Stratusfield (Funding Loan)),15028,EUR,Funding loan,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI Italy TopCo I s.r.l.,EUR,NI Italy TopCo I s.r.l. (NI Italy Holding S.r.l (Hellespont) (Equity)),NI Italy TopCo I s.r.l.,EUR,NI Italy TopCo I s.r.l. (NI Italy Holding S.r.l (Hellespont) (Equity)),14399,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI Italy TopCo I s.r.l.,EUR,NI Italy TopCo I s.r.l. (Hellespont (Equity)),NI Italy TopCo I s.r.l.,EUR,NI Italy TopCo I s.r.l. (Hellespont (Equity)),12669,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI Italy Topco II s.r.l.,EUR,NI Italy Topco II s.r.l. (NI Italy Holding II S.r.l ) (GALEFORCE(Equity)),NI Italy Topco II s.r.l. (NI Italy Holding II S.r.l ),EUR,NI Italy Topco II s.r.l. (NI Italy Holding II S.r.l ) (GALEFORCE(Equity)),15175,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI Italy Topco II s.r.l.,EUR,NI Italy Topco II s.r.l. (Equity),NI Italy Topco II s.r.l.,EUR,NI Italy Topco II s.r.l. (Equity),11867,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI IV Irish Sea HoldCo I BV - EUR,EUR,NI IV Irish Sea HoldCo I BV - EUR (NI IV Irish Sea HoldCo I BV (Briarfield (Equity))),NI IV Irish Sea HoldCo I BV - EUR,EUR,NI IV Irish Sea HoldCo I BV - EUR (NI IV Irish Sea HoldCo I BV (Briarfield (Equity))),18410,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI IV Irish Sea HoldCo I BV - EUR,EUR,NI IV Irish Sea HoldCo I BV - EUR (NI IV Irish Sea HoldCo I Limited (Briarfield (Equity))),NI IV Irish Sea HoldCo I BV - EUR,EUR,NI IV Irish Sea HoldCo I BV - EUR (NI IV Irish Sea HoldCo I Limited (Briarfield (Equity))),19241,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI IV Irish Sea HoldCo II BV - EUR,EUR,NI IV Irish Sea HoldCo II BV - EUR (NI IV Irish Sea HoldCo II BV (Briarfield (Equity))),NI IV Irish Sea HoldCo II BV - EUR,EUR,NI IV Irish Sea HoldCo II BV - EUR (NI IV Irish Sea HoldCo II BV (Briarfield (Equity))),18411,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank (Phase II) (Equity)),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank (Phase II) (Equity)),15377,GBP,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Thornhill (Equity)),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Thornhill (Equity)),25771,GBP,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Cygnus (Equity))),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Cygnus (Equity))),19751,GBP,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Berylhill (Equity)),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Berylhill (Equity)),25772,GBP,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI IV Irish Sea HoldCo I BV (Briarfield (Equity)),NI IV Irish Sea HoldCo I BV,EUR,NI IV Irish Sea HoldCo I BV (Briarfield (Equity)),14785,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI IV Irish Sea HoldCo I Limited (Briarfield (Equity)),NI IV Irish Sea HoldCo I Limited,EUR,NI IV Irish Sea HoldCo I Limited (Briarfield (Equity)),13657,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI IV Irish Sea Holdco II BV (Briarfield (Equity)),NI IV Irish Sea Holdco II BV,EUR,NI IV Irish Sea Holdco II BV (Briarfield (Equity)),18169,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI IV Irish Sea HoldCo II Limited (Briarfield (Equity)),NI IV Irish Sea HoldCo II Limited,EUR,NI IV Irish Sea HoldCo II Limited (Briarfield (Equity)),13658,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR ((Tethys)(Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR ((Tethys)(Equity)),25376,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ALDERWOOD (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ALDERWOOD (Equity)),12852,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ASHGROVE Platform CV (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ASHGROVE Platform CV (Equity)),13314,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (BRIARFIELD (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (BRIARFIELD (Equity)),12853,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Eastmere (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Eastmere (Equity)),19671,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Eastmere HoldCo C.V. (Eastmere (Equity))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Eastmere HoldCo C.V. (Eastmere (Equity))),24914,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ELDERFIELD SOUTH (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ELDERFIELD SOUTH (Equity)),12197,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Elderfield South Offshore Wind GK (Elderfield South) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Elderfield South Offshore Wind GK (Elderfield South) (Equity)),15274,EUR,Equity,,,,,,,,
NI V Co-Invest Vehicle A SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Gorsebank TopCo C.V(KVARNBY) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Gorsebank TopCo C.V(KVARNBY) (Equity)),14745,EUR,Equity,,,,,,,,
